"Asutuse registrikood";"Asutuse täisnimi";"Maakond, linn/vald, küla";"Tänav/maja";"Arhiv. kp";"Lõp.akt.nimi";"Lõpet. nr";"Lõpetamise akti kuupäev";"Lõpet.kp";"Arhiivis";"E-mail"
"75021161";"Paldiski Lasteaed \"Sipsik\"";"Paldiski linn, Harju maakond";"Rae 48";"";"";"";"00000000";"";"";"SIPSIK@PALDISKI.EE"
"75021184";"Paldiski Linnaraamatukogu";"Paldiski linn, Harju maakond";"Rae 38";"";"";"";"00000000";"";"";"RAAMATUKOGU@PALDISKI.EE"
"75021126";"Paldiski Linnavalitsus";"Paldiski linn, Harju maakond";"Rae tn 38";"";"";"";"00000000";"";"";"PALDISKI@PALDISKI.EE"
"75021178";"Paldiski Muusikakool";"Paldiski linn, Harju maakond";"Rae 56";"";"";"";"00000000";"";"";"PALDISKIMUUSIKA@HOT.EE"
"75021132";"Paldiski Põhikool";"Paldiski linn, Harju maakond";"Rae 56";"";"";"";"00000000";"";"";"KOOL@PALDGYM.EDU.EE"
"75037765";"Paldiski Spordikeskus";"Paldiski linn, Harju maakond";"Pakri tn 7";"00000000";"";"";"00000000";"00000000";"";"PALDISKI@PALDISKI.EE"
"75021149";"Paldiski Vene Põhikool";"Paldiski linn, Harju maakond";"Peetri 26";"";"";"";"00000000";"";"";"PVG@PALDISKI.EE"
"75038517";"Paldiski Üœhisgümnaasium";"Paldiski linn, Harju maakond";"Rae tn 56";"00000000";"";"";"00000000";"00000000";"";"KOOL@PALDGYM.EDU.EE"
"75011323";"Palivere Lasteaed Piibeleht";"Palivere alevik, Lääne-Nigula vald, Lääne maakond";"Raba 2";"";"";"";"00000000";"";"";"PLASTAED@GMAIL.COM"
"75011346";"Palivere Põhikool";"Palivere alevik, Lääne-Nigula vald, Lääne maakond";"Lähtru tee 16";"";"";"";"00000000";"";"";"PALIVERE.POHIKOOL@MAIL.EE"
"75018839";"Paljassaare Sotsiaalmaja";"Tallinn, Harju maakond";"Paljassaare tee 37";"";"";"";"00000000";"";"";"SOTSIAALMAJA@PTSM.EE"
"75007592";"Palupera Põhikool";"Palupera küla, Palupera vald, Valga maakond";"";"";"";"";"00000000";"";"";"SVETLANA@PALUPK.EDU.EE"
"75007586";"Palupera Vallavalitsus";"Hellenurme küla, Palupera vald, Valga maakond";"";"";"";"";"00000000";"";"";"PALUPERA@PALUPERA.EE"
"75034732";"Palvere Külakeskus";"Palvere küla, Kose vald, Harju maakond";"";"00000000";"";"";"00000000";"00000000";"";""
"75036234";"Panga küla Avatud Noortekeskus";"Panga küla, Ridala vald, Lääne maakond";"";"00000000";"";"";"00000000";"00000000";"";"URVE@RIDALA.EE"
"75035140";"Pangapealse Lasteaed";"Muraste küla, Harku vald, Harju maakond";"Pangapealse tee 2A";"00000000";"";"";"00000000";"00000000";"";""
"75021356";"Parksepa Keskkool";"Parksepa alevik, Võru vald, Võru maakond";"Võru tee 4";"";"";"";"00000000";"";"";"INFO@PARKSEPA.WERRO.EE"
"75021391";"Parksepa Lasteaed";"Parksepa alevik, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75021422";"Parksepa Raamatukogu";"Parksepa alevik, Võru vald, Võru maakond";"Kanariku 7";"";"";"";"00000000";"";"";""
"75021439";"Parksepa Rahvamaja";"Parksepa alevik, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"70003164";"Patendiamet";"Tallinn, Harju maakond";"Toompuiestee 7";"";"";"";"00000000";"";"";"PATENDIAMET@EPA.EE"
"75038090";"Peetri Kool";"Peetri alevik, Kareda vald, Järva maakond";"Kesktee 6";"00000000";"";"";"00000000";"00000000";"";"KOOL@PEETRI.PAIDE.EE"
"75035758";"Peetri Lasteaed-Põhikool";"Peetri küla, Rae vald, Harju maakond";"Pargi 6";"00000000";"";"";"00000000";"00000000";"";"SEKRETAR@PEETRI.EDU.EE"
"75013233";"Peetri Rahvamaja";"Peetri alevik, Kareda vald, Järva maakond";"";"";"";"";"00000000";"";"";""
"75027100";"Peipsi Gümnaasium";"Mustvee linn, Jõgeva maakond";"Narva 24";"";"";"";"00000000";"";"";"MUSTVEEVG@GMAIL.COM"
"75011010";"Peipsiääre Vallavalitsus";"Kolkja alevik, Peipsiääre vald, Tartu maakond";"";"";"";"";"00000000";"";"";"PVALD@HOT.EE"
"75017337";"Pelgulinna Gümnaasium";"Tallinn, Harju maakond";"Mulla 7";"";"";"";"00000000";"";"";"PELGULINNA@PELGULINNA.TLN.EDU.EE"
"75017952";"Pelguranna Lasteaed";"Tallinn, Harju maakond";"Pelguranna 49";"";"";"";"00000000";"";"";"PELGURANNA@LA.TLN.EDU.EE"
"75000393";"Pernova Hariduskeskus";"Pärnu linn, Pärnu maakond";"Kooli 6b";"";"";"";"00000000";"";"";"INFO@PERNOVA.EE"
"75033069";"Pihtla Kool";"Püha küla, Pihtla vald, Saare maakond";"";"00000000";"";"";"00000000";"00000000";"";"LASTEAED@PIHTLAVV.EE"
"75022321";"Pihtla Raamatukogu";"Pihtla küla, Pihtla vald, Saare maakond";"";"";"";"";"00000000";"";"";""
"75018609";"Pihtla Vallavalitsus";"Pihtla küla, Pihtla vald, Saare maakond";"";"";"";"";"00000000";"";"";"INFO@PIHTLAVV.EE"
"75004501";"Piilsi Raamatukogu";"Jõemetsa küla, Lohusuu vald, Ida-Viru maakond";"";"";"";"";"00000000";"";"";""
"75024165";"Piirissaare Raamatukogu";"Tooni küla, Piirissaare vald, Tartu maakond";"";"";"";"";"00000000";"";"";""
"75024159";"Piirissaare Vallavalitsus";"Tooni küla, Piirissaare vald, Tartu maakond";"";"";"";"";"00000000";"";"";"PIIRISSAAR@TARTUMAA.EE"
"75024171";"Piirissaare Velskripunkt";"Tooni küla, Piirissaare vald, Tartu maakond";"";"";"";"";"00000000";"";"";""
"75004665";"Pikasilla Kool";"Pikasilla küla, Põdrala vald, Valga maakond";"";"";"";"";"00000000";"";"";"KOOL@PIKSILLA.EDU.EE"
"75004659";"Pikasilla Rahvamaja";"Pikasilla küla, Põdrala vald, Valga maakond";"";"";"";"";"00000000";"";"";""
"75010743";"Pikavere Lasteaed-algkool";"Pikavere küla, Raasiku vald, Harju maakond";"";"";"";"";"00000000";"";"";"PIKAVERE@HOT.EE"
"75010766";"Pikavere Raamatukogu";"Pikavere küla, Raasiku vald, Harju maakond";"";"";"";"";"00000000";"";"";""
"75022031";"Pilistvere Hooldekodu";"Kirivere küla, Kõo vald, Viljandi maakond";"";"";"";"";"00000000";"";"";""
"75021994";"Pilistvere Raamatukogu";"Pilistvere küla, Kõo vald, Viljandi maakond";"";"";"";"";"00000000";"";"";""
"75022025";"Pilistvere Rahvamaja";"Pilistvere küla, Kõo vald, Viljandi maakond";"";"";"";"";"00000000";"";"";""
"75017573";"Pirita Kose Lasteaed";"Tallinn, Harju maakond";"Kose tee 56/58";"";"";"";"00000000";"";"";"PIRITAKOSE@LA.TLN.EDU.EE"
"75017580";"Pirita Lasteaed";"Tallinn, Harju maakond";"Ed.Bornhöhe tee 10";"";"";"";"00000000";"";"";"PIRITA@LA.TLN.EDU.EE"
"75014250";"Pirita Linnaosa Valitsus";"Tallinn, Harju maakond";"Kloostri tee 6";"";"";"";"00000000";"";"";"PIRITA@TALLINNLV.EE"
"75017544";"Pirita Majandusgümnaasium";"Tallinn, Harju maakond";"Metsavahi tee 19";"";"";"";"00000000";"";"";"PMG@PMG.EDU.EE"
"75017277";"Pirita Spordikeskus";"Tallinn, Harju maakond";"Rummu tee 3";"";"";"";"00000000";"";"";"INFO@PIRITASPORDIKESKUS.EE"
"75018561";"Pirita Vaba Aja Keskus";"Tallinn, Harju maakond";"Merivälja tee 3";"";"";"";"00000000";"";"";"PIRITAVAK@PIRITAVAK.EE"
"75012541";"Pisisaare Algkool";"Pisisaare küla, Pajusi vald, Jõgeva maakond";"Kooli";"";"";"";"00000000";"";"";"PISISAARE.ALGKOOL@PAJUSI.EE"
"75039267";"Pisisaare Spordikeskus";"Pisisaare küla, Pajusi vald, Jõgeva maakond";"Kooli";"00000000";"";"";"00000000";"00000000";"";"INFO@PAJUSI.EE"
"70008747";"Politsei- ja Piirivalveamet";"Tallinn, Harju maakond";"Pärnu mnt 139";"00000000";"";"";"00000000";"00000000";"";"PPA@POLITSEI.EE"
"75006463";"Polli Hooldekodu";"Polli küla, Karksi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";"POLLI.HOOLDEKODU@KARKSI.EE"
"75035269";"Polli Külamaja";"Polli küla, Karksi vald, Viljandi maakond";"";"00000000";"";"";"00000000";"00000000";"";"SINAIDA.TAAL@KARKSI.EE"
"75013316";"Pootsi Raamatukogu";"Pootsi küla, Tõstamaa vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"70005677";"Porkuni Kool";"Porkuni küla, Tamsalu vald, Lääne-Viru maakond";"Ilumäe tee 6";"";"";"";"00000000";"";"";"KOOL@PORKUNIKOOL.EE"
"75009763";"Porkuni Paemuuseum";"Porkuni küla, Tamsalu vald, Lääne-Viru maakond";"";"";"";"";"00000000";"";"";"ELLA.VIKK@MAIL.EE"
"75021712";"Prangli Põhikool";"Kelnase küla, Viimsi vald, Harju maakond";"";"";"";"";"00000000";"";"";""
"75021327";"Prangli Tervishoiupunkt";"Kelnase küla, Viimsi vald, Harju maakond";"";"";"";"";"00000000";"";"";""
"75024969";"Prillimäe Lasteaed Põnnipere";"Prillimäe alevik, Kohila vald, Rapla maakond";"";"";"";"";"00000000";"";"";"PONNID@KOHILA.EE"
"70000906";"Prokuratuur";"Tallinn, Harju maakond";"Wismari 7";"";"";"";"00000000";"";"";"INFO@PROKURATUUR.EE"
"75021617";"Puhja Gümnaasium";"Puhja alevik, Puhja vald, Tartu maakond";"Viljandi tee 28";"";"";"";"00000000";"";"";""
"75021633";"Puhja Lasteaed \"Pääsusilm\"";"Puhja alevik, Puhja vald, Tartu maakond";"Nooruse 6";"";"";"";"00000000";"";"";""
"75037149";"Puhja Noortekeskus";"Puhja alevik, Puhja vald, Tartu maakond";"Viljandi tee 28/2";"00000000";"";"";"00000000";"00000000";"";"NOORTEKESKUS@PUHJA.EE"
"75037133";"Puhja Päevakeskus";"Puhja alevik, Puhja vald, Tartu maakond";"Nooruse 4";"00000000";"";"";"00000000";"00000000";"";"PAEVAKESKUS@PUHJA.EE"
"75021652";"Puhja Raamatukogu";"Puhja alevik, Puhja vald, Tartu maakond";"Nooruse 4";"";"";"";"00000000";"";"";"PUHJARK@PUHJA.EE"
"75021681";"Puhja Seltsimaja";"Puhja alevik, Puhja vald, Tartu maakond";"Viljandi tee 14";"";"";"";"00000000";"";"";""
"75021600";"Puhja Vallavalitsus";"Puhja alevik, Puhja vald, Tartu maakond";"Elva tee 1";"00000000";"";"";"00000000";"";"";"VALD@PUHJA.EE"
"75027459";"Puiatu Rahvaraamatukogu";"Puiatu küla, Viljandi vald, Viljandi maakond";"Kooli tee 5/2";"";"";"";"00000000";"";"";"PUIATURK@PARSTIVALD.EE"
"75021385";"Puiga Lasteaed \"Siilike\"";"Puiga küla, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75021362";"Puiga Põhikool";"Puiga küla, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";"PUIGAAK@WERRO.EE"
"75021404";"Puiga Raamatukogu";"Puiga küla, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75021445";"Puiga Rahvamaja";"Puiga küla, Võru vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75002413";"Puka Keskkool";"Puka alevik, Puka vald, Valga maakond";"Kooli 3";"";"";"";"00000000";"";"";"KOOL@PUKA.EDU.EE"
"75031834";"Puka Kunstikool";"Puka alevik, Puka vald, Valga maakond";"Kooli tn 3";"00000000";"";"";"00000000";"00000000";"";""
"75002407";"Puka Lasteaed";"Puka alevik, Puka vald, Valga maakond";"Võru mnt 10";"";"";"";"00000000";"";"";"TIINATREES@HOT.EE"
"75002376";"Puka Raamatukogu";"Puka alevik, Puka vald, Valga maakond";"Kooli 6";"";"";"";"00000000";"";"";"ENE.MARKOV@MAIL.EE"
"75002399";"Puka Rahvamaja";"Puka alevik, Puka vald, Valga maakond";"Kesk 47";"";"";"";"00000000";"";"";"HELGIPUNG@HOT.EE"
"75002347";"Puka Vallavalitsus";"Puka alevik, Puka vald, Valga maakond";"Kooli 6";"";"";"";"00000000";"";"";"VALLAVALITSUS@PUKA.EE"
"75023160";"Purku Raamatukogu";"Purku küla, Raikküla vald, Rapla maakond";"";"";"";"";"00000000";"";"";""
"75025578";"Puurmani Lasteaed Siilipesa";"Puurmani alevik, Puurmani vald, Jõgeva maakond";"Tallinna mnt 11";"";"";"";"00000000";"";"";"LASTEAED@PUURMANI.EE"
"75025590";"Puurmani Mõisakool";"Puurmani alevik, Puurmani vald, Jõgeva maakond";"Tartu mnt 1";"";"";"";"00000000";"";"";"KOOL@PUURMANI.EDU.EE"
"75025555";"Puurmani Raamatukogu";"Puurmani alevik, Puurmani vald, Jõgeva maakond";"Üœlejõe tn 40";"";"";"";"00000000";"";"";""
"75025549";"Puurmani Vallavalitsus";"Puurmani alevik, Puurmani vald, Jõgeva maakond";"Tallinna mnt 1";"";"";"";"00000000";"";"";"INFO@PUURMANI.EE"
"75006724";"Päevakeskus Kalda";"Tartu linn, Tartu maakond";"Kaunase pst. 22";"";"";"";"00000000";"";"";"PKKALDA@RAAD.TARTU.EE"
"75019230";"Päevakeskus Käo";"Tallinn, Harju maakond";"Käo 53";"";"";"";"00000000";"";"";"KAOKESKUS@KAOKESKUS.EE"
"75006753";"Päevakeskus Tähtvere";"Tartu linn, Tartu maakond";"Veski 35";"";"";"";"00000000";"";"";"VESKI@SERVER.EE"
"75018762";"Pähkla Hooldekodu";"Pähkla küla, Kaarma vald, Saare maakond";"";"";"";"";"00000000";"";"";""
"75015663";"Päinurme Raamatukogu";"Päinurme küla, Koigi vald, Järva maakond";"";"";"";"";"00000000";"";"";"PAINURME.RAAMATUKOGU@KOIGI.EE"
"75027436";"Päri Rahvaraamatukogu";"Päri küla, Viljandi vald, Viljandi maakond";"Kannikmäe 1A";"";"";"";"00000000";"";"";"PARIRAAMAT@PARSTIVALD.EE"
"75005630";"Päri Spordihoone";"Päri küla, Viljandi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";"LEHO@PARSTIVALD.EE"
"75004719";"Pärivere Lasteaed";"Are alevik, Are vald, Pärnu maakond";"Pärivere 9-9";"";"";"";"00000000";"";"";""
"75038055";"Pärnjõe Lapsehoid \"Naerulind\"";"Pärnjõe küla, Vändra vald, Pärnu maakond";"Pärnjõe küla";"00000000";"";"";"00000000";"00000000";"";"KOOL@PARNJOE.EDU.EE"
"75010984";"Pärnjõe Põhikool";"Pärnjõe küla, Vändra vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"KOOL@PARNJOE.EDU.EE"
"75010938";"Pärnjõe Raamatukogu";"Pärnjõe küla, Vändra vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"ALUSTE@PRK.EE"
"75010921";"Pärnjõe Rahvamaja";"Pärnjõe küla, Vändra vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"VALD@VANDRAVALD.EE"
"75038471";"Pärnu Haldusteenused";"Pärnu linn, Pärnu maakond";"Suur-Sepa 16";"00000000";"";"";"00000000";"00000000";"";"INFO@HALDUSTEENUSED.EE"
"75000070";"Pärnu Kadri Lasteaed";"Pärnu linn, Pärnu maakond";"Kadri 23";"";"";"";"00000000";"";"";"INFO@KADRI.PARNU.EE"
"75000199";"Pärnu Kastani Lasteaed";"Pärnu linn, Pärnu maakond";"Kastani 3";"";"";"";"00000000";"";"";"ELLE.TARLAP@KASTANI.PARNU.EE"
"75000093";"Pärnu Kesklinna Lasteaed";"Pärnu linn, Pärnu maakond";"Aia 13";"";"";"";"00000000";"";"";"MAIRE.LULLA@KESKLINNA.PARNU.EE"
"75001342";"Pärnu Keskraamatukogu";"Pärnu linn, Pärnu maakond";"Akadeemia 3";"";"";"";"00000000";"";"";"PKR@PKR.EE"
"75000271";"Pärnu Koidula Gümnaasium";"Pärnu linn, Pärnu maakond";"Metsa 21";"";"";"";"00000000";"";"";"KOOL@KOIDULAG.EDU.EE"
"75000259";"Pärnu Kuninga Tänava Põhikool";"Pärnu linn, Pärnu maakond";"Kuninga 29";"";"";"";"00000000";"";"";"KOOL@KUNINGA.PARNU.EE"
"75000377";"Pärnu Kunstide Maja";"Pärnu linn, Pärnu maakond";"Pühavaimu 8";"";"";"";"00000000";"";"";"OPMAJA@PARNU.EE"
"75000503";"Pärnu Kunstikool";"Pärnu linn, Pärnu maakond";"Kerese 3";"";"";"";"00000000";"";"";"KUNSTIKOOL@HOT.EE"
"75000087";"Pärnu Lasteaed Kelluke";"Pärnu linn, Pärnu maakond";"Metsa 3";"";"";"";"00000000";"";"";"MARIKA.MERILA@KELLUKE.PARNU.EE"
"75000124";"Pärnu Lasteaed Mai";"Pärnu linn, Pärnu maakond";"Mai 49";"";"";"";"00000000";"";"";"ANNE.VIRULA@MAI.PARNU.EE"
"75000207";"Pärnu Lasteaed Pillerpall";"Pärnu linn, Pärnu maakond";"Rõugu 8a";"";"";"";"00000000";"";"";"SIRJE.KESSLER@PILLERPALL.PARNU.EE"
"75000147";"Pärnu Lasteaed Päikesejänku";"Pärnu linn, Pärnu maakond";"Vana-Sauga 21";"";"";"";"00000000";"";"";"INFO@PAIKESEJANKU.PARNU.EE"
"75000153";"Pärnu Lasteaed Pöialpoiss";"Pärnu linn, Pärnu maakond";"Metsa 17";"";"";"";"00000000";"";"";"INFO@POIALPOISS.PARNU.EE"
"75000182";"Pärnu Lasteaed Trall";"Pärnu linn, Pärnu maakond";"Kiige 9";"";"";"";"00000000";"";"";"INFO@TRALL.PARNU.EE"
"75035737";"Pärnu Lasteküla";"Pärnu linn, Pärnu maakond";"Oja 97";"00000000";"";"";"00000000";"00000000";"";"INFO@PARNULASTEKULA.EU"
"75000101";"Pärnu Liblika Lasteaed";"Pärnu linn, Pärnu maakond";"Liblika 1a";"";"";"";"00000000";"";"";"INFO@LIBLIKA.PARNU.EE"
"75000512";"Pärnu Linnagalerii";"Pärnu linn, Pärnu maakond";"Nikolai 27";"";"";"";"00000000";"";"";"ALAR@LINNAGALERII.EE"
"75000489";"Pärnu Linnaorkester";"Pärnu linn, Pärnu maakond";"Nikolai 3";"";"";"";"00000000";"";"";"TOIV@COMPLY.EE"
"75000064";"Pärnu Linnavalitsus";"Pärnu linn, Pärnu maakond";"Suur-Sepa 16";"";"";"";"00000000";"";"";"LINNAVALITSUS@LV.PARNU.EE"
"74001883";"Pärnu Maakohus";"Pärnu linn, Pärnu maakond";"Kuninga 22";"00000000";"";"";"00000000";"00000000";"";"PARNUMK.INFO@JUST.EE"
"70000603";"Pärnu Maavalitsus";"Pärnu linn, Pärnu maakond";"Akadeemia 2";"";"";"";"00000000";"";"";"INFO@PARNU.MAAVALITSUS.EE"
"75038782";"Pärnu Mai Kool";"Pärnu linn, Pärnu maakond";"Mai tn 3";"00000000";"";"";"00000000";"00000000";"";"SILJA.KIKERPILL@GMAIL.COM"
"75000495";"Pärnu Muusikakool";"Pärnu linn, Pärnu maakond";"Aida 4";"";"";"";"00000000";"";"";"PARNUMUUSIKA@HOT.EE"
"75000130";"Pärnu Männipargi Lasteaed";"Pärnu linn, Pärnu maakond";"Rääma 38b";"";"";"";"00000000";"";"";"INFO@MANNIPARGI.PARNU.EE"
"75000294";"Pärnu Raeküla Kool";"Pärnu linn, Pärnu maakond";"Käo 4";"";"";"";"00000000";"";"";"KOOL@RAEKYLA.PARNU.EE"
"75000164";"Pärnu Raeküla Lasteaed";"Pärnu linn, Pärnu maakond";"Järva 2";"";"";"";"00000000";"";"";"INFO@RAEKULA.PARNU.EE"
"75000229";"Pärnu Rääma Põhikool";"Pärnu linn, Pärnu maakond";"Raba 3";"";"";"";"00000000";"";"";"KOOL@RAAMA.EE"
"75000383";"Pärnu Spordikool";"Pärnu linn, Pärnu maakond";"Riia mnt 129";"";"";"";"00000000";"";"";"SPORDI.KOOL@MAIL.EE"
"75000288";"Pärnu Tammsaare Kool";"Pärnu linn, Pärnu maakond";"A.H.Tammsaare pst 30";"";"";"";"00000000";"";"";"KOOL@TAMMSAAREKOOL.PARNU.EE"
"75000213";"Pärnu Tammsaare Lasteaed";"Pärnu linn, Pärnu maakond";"A.H.Tammsaare pst 10b";"";"";"";"00000000";"";"";"INFO@TAMMSAARE.PARNU.EE"
"75014669";"Pärnu Toimetulekukool";"Pärnu linn, Pärnu maakond";"Rõugu 8a";"00000000";"";"";"00000000";"00000000";"";"PTTK@HOT.EE"
"75000325";"Pärnu Täiskasvanute Gümnaasium";"Pärnu linn, Pärnu maakond";"Noorte väljak 2";"";"";"";"00000000";"";"";"PTG@PTG.PARNU.EE"
"75000265";"Pärnu Vanalinna Põhikool";"Pärnu linn, Pärnu maakond";"Nikolai 26";"";"";"";"00000000";"";"";"KOOL@VANALINN.PARNU.EE"
"75000354";"Pärnu Õppenõustamiskeskus";"Pärnu linn, Pärnu maakond";"Metsa 1";"";"";"";"00000000";"";"";"ONK@ONK.EE"
"75000319";"Pärnu Üœhisgümnaasium";"Pärnu linn, Pärnu maakond";"Kooli 13";"";"";"";"00000000";"";"";"YHIS@YHIS.PARNU.EE"
"75000176";"Pärnu Üœlejõe Lasteaed";"Pärnu linn, Pärnu maakond";"Noorte väljak 1";"";"";"";"00000000";"";"";"INFO@ULEJOE.PARNU.EE"
"75000302";"Pärnu Üœlejõe Põhikool";"Pärnu linn, Pärnu maakond";"Tallinna mnt 40a";"";"";"";"00000000";"";"";"KOOL@YLEJOE.PARNU.EE"
"75001773";"Pärnu-Jaagupi Gümnaasium";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Kooli 3";"";"";"";"00000000";"";"";"PJG@HALINGAVALD.EE"
"75001780";"Pärnu-Jaagupi Lasteaed Pesamuna";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Üœlase 11";"";"";"";"00000000";"";"";"PESAMUNA@HALINGAVALD.EE"
"75001796";"Pärnu-Jaagupi Muusikakool";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Kooli 2";"";"";"";"00000000";"";"";"PJMK@HOT.EE"
"75001810";"Pärnu-Jaagupi Raamatukogu";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Kooli 2";"";"";"";"00000000";"";"";"PARNU-JAAGUPI@PKR.EE"
"75001804";"Pärnu-Jaagupi Rahvamaja";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Pärnu mnt 26";"";"";"";"00000000";"";"";"PJRAHVAMAJA@HALINGAVALD.EE"
"75003134";"Pärnu-Jaagupi Spordikeskus";"Pärnu-Jaagupi alev, Halinga vald, Pärnu maakond";"Kooli 3a";"";"";"";"00000000";"";"";"SPORDIKESKUS@HALINGAVALD.EE"
"70006369";"Pärnumaa Kutsehariduskeskus";"Pärnu linn, Pärnu maakond";"Niidupargi tn 8//12";"00000000";"";"";"00000000";"00000000";"";"PARNUMAA@HARIDUSKESKUS.EE"
"70000190";"Pärnumaa Veterinaarkeskus";"Pärnu linn, Pärnu maakond";"Haapsalu mnt 86";"";"";"";"00000000";"";"";"INFO.PRN@VET.AGRI.EE"
"75019632";"Pärsama Hooldekodu";"Pärsama küla, Leisi vald, Saare maakond";"";"";"";"";"00000000";"";"";""
"75019603";"Pärsama Kultuurimaja";"Pärsama küla, Leisi vald, Saare maakond";"";"";"";"";"00000000";"";"";"AINA.TOMSON.001@MAIL.EE"
"75019655";"Pärsama Lasteaed";"Pärsama küla, Leisi vald, Saare maakond";"";"";"";"";"00000000";"";"";"PARSAMA@SAARLANE.EE"
"75019715";"Pärsama Raamatukogu";"Pärsama küla, Leisi vald, Saare maakond";"";"";"";"";"00000000";"";"";"PRK@TT.EE"
"75028000";"Pärsti Pansionaat";"Jämejala küla, Viljandi vald, Viljandi maakond";"Pärna tee 4";"";"";"";"00000000";"";"";"EVELIN@PARSTIVALD.EE"
"75027429";"Pärsti Rahvaraamatukogu";"Pärsti küla, Viljandi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";"RAAMATUKOGU@PARSTIVALD.EE"
"70000585";"Päästeamet";"Tallinn, Harju maakond";"Raua 2";"";"";"";"00000000";"";"";"RESCUE@RESCUE.EE"
"75038227";"Põdrala Avatud Noortekeskus";"Riidaja küla, Põdrala vald, Valga maakond";"Riidaja küla";"00000000";"";"";"00000000";"00000000";"";"AIVAR@PODRALA.EE"
"75004623";"Põdrala Tervisekeskus";"Riidaja küla, Põdrala vald, Valga maakond";"";"";"";"";"00000000";"";"";"AIVARUIBU@HOT.EE"
"75004607";"Põdrala Vallavalitsus";"Riidaja küla, Põdrala vald, Valga maakond";"";"";"";"";"00000000";"";"";"AIVAR@PODRALA.EE"
"75038894";"Põhja-Tallinna Noortekeskus";"Tallinn, Harju maakond";"Kopli tn 98";"00000000";"";"";"00000000";"00000000";"";""
"75018845";"Põhja-Tallinna Sotsiaalkeskus";"Tallinn, Harju maakond";"Maleva 2A";"";"";"";"00000000";"";"";"SIRJEPALLO@HOT.EE"
"75017745";"Põhja-Tallinna Valitsus";"Tallinn, Harju maakond";"Niine 2";"";"";"";"00000000";"";"";"POHJA@TALLINNLV.EE"
"75035826";"Põlgaste Pansionaat";"Põlgaste küla, Kanepi vald, Põlva maakond";"Saia tee 2";"00000000";"";"";"00000000";"00000000";"";"MARIKA.DRENKHAN@GMAIL.COM"
"75035789";"Põlgaste lasteaed";"Põlgaste küla, Kanepi vald, Põlva maakond";"Saia tee 2";"00000000";"";"";"00000000";"00000000";"";"POLGASTE@KANEPI.EE"
"75011814";"Põlgaste raamatukogu-külakeskus";"Põlgaste küla, Kanepi vald, Põlva maakond";"Saia tee 2";"";"";"";"00000000";"";"";"POLGASTE.RAAMATUKOGU@KANEPI.EE"
"70000071";"Põllumajandusamet";"Saku alevik, Saku vald, Harju maakond";"Teaduse 2";"00000000";"";"";"00000000";"00000000";"";"PMA@PMA.AGRI.EE"
"70005967";"Põllumajanduse Registrite ja Informatsiooni Amet";"Tartu linn, Tartu maakond";"Narva mnt 3";"";"";"";"00000000";"";"";"PRIA@PRIA.EE"
"70000042";"Põllumajandusuuringute Keskus";"Saku alevik, Saku vald, Harju maakond";"Teaduse 4/6";"";"";"";"00000000";"";"";"INFO@PMK.AGRI.EE"
"75003068";"Põltsamaa Kultuurikeskus";"Põltsamaa linn, Jõgeva maakond";"Julius Kuperjanovi tn 1";"";"";"";"00000000";"";"";"INFO@KULTUURIKESKUS.EU"
"75003080";"Põltsamaa Lasteaed Tõruke";"Põltsamaa linn, Jõgeva maakond";"Lembitu tn 1";"";"";"";"00000000";"";"";"TAMMETORUKE@HOT.EE"
"75003045";"Põltsamaa Linnavalitsus";"Põltsamaa linn, Jõgeva maakond";"Lossi tn 9";"";"";"";"00000000";"";"";"INFO@POLTSAMAA.EE"
"75003105";"Põltsamaa Muuseum";"Põltsamaa linn, Jõgeva maakond";"Lossi tn 1b";"";"";"";"00000000";"";"";"MUUSEUM@POLTSAMAA.EE"
"75003097";"Põltsamaa Muusikakool";"Põltsamaa linn, Jõgeva maakond";"Lossi tn 7";"";"";"";"00000000";"";"";"POLTSAMAAMK@GMAIL.COM"
"75023579";"Põltsamaa Vallaraamatukogu";"Adavere alevik, Põltsamaa vald, Jõgeva maakond";"";"";"";"";"00000000";"";"";"ADALIB@HOT.EE"
"75023496";"Põltsamaa Vallavalitsus";"Põltsamaa linn, Jõgeva maakond";"Viljandi mnt 3";"";"";"";"00000000";"";"";"INFO@KESK.EE"
