"Asutuse registrikood";"Asutuse t�isnimi";"Maakond, linn/vald, k�la";"T�nav/maja";"Arhiv. kp";"L�p.akt.nimi";"L�pet. nr";"L�petamise akti kuup�ev";"L�pet.kp";"Arhiivis";"E-mail";"asut_liik";"maakond";"postikood";"telefon";"faks";"tegevuala_kood";"tegevusala";"Moodust_akti_nr";"Moodust_akti_kuup�ev";"Asutamise_kuup�ev";"P�him��ruse_akti_nr.";"P�him��ruse_kinnitamise_kuup�ev.";"Kande_kuup�ev";"Ettev�tte_registri_kood";"K�rgemalseisva_asutuse_number";"P�him��ruse_akti_nr";"P�him��ruse_kinnitamise_kuup�ev";"Moodustamisakt";"P�him��ruse_akt";"Tegevusala_kirjeldus"
"75003536";"L�pe Kool";"L�pe k�la, Koonga vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"LOPEPK@GMAIL.COM";"
Valla ametiasutuse hallatav asutus";"67 ";"88402 ";"446 2244 ";" ";"85311 ";"Lasteaed-põhikoolide tegevus ";"18 ";"26.03.2015 ";"01.09.2015 ";"17 ";"27.04.2000 ";"15.09.2015 ";" ";"75003482 ";"8 ";"29.04.2015 ";"Koonga Vallavolikogu otsus \"Lõpe Lasteaia \"Miki\" ja Lõpe Põhikooli liitmine lasteaed-põhikooliks nimetusega Lõpe Kool\" ";"Koonga Vallavolikogu määrus \"Lõpe Kooli põhimäärus\" ";"Lasteaed - põhikooli tegevus"
"75003507";"L�pe Raamatukogu";"L�pe k�la, Koonga vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"LOPERK@HOT.EE";"
Valla ametiasutuse hallatav asutus";"67 ";"88402 ";"446 2233 ";" ";"91011 ";"Raamatukogude tegevus ";"1 ";"20.05.1992 ";"20.05.1992 ";"17 ";"27.04.2000 ";"12.09.2000 ";"56001661 ";"75003482 ";"4 ";"23.03.2000 ";"Pärnu Keskraamatukogu üleandmis-vastuvõtmisakt ";"Koonga Vallavolikogu määrus \"Põhimääruste kinnitamine\" ";"Võtab arvele ja töötleb saabuva kirjanduse ning hoiab korras vajalikud kataloogid, teenindab raamatukogu teeninduspiirkonna elanikke, osutab koduteenindust, korraldab näitusi ja muid üritusi."
"75002212";"L�ganuse Keskkool";"L�ganuse alevik, L�ganuse vald, Ida-Viru maakond";"Kivi�li tee 25";"";"";"";"00000000";"";"";"KOOL@LYGANUSE.EDU.EE";"
Valla ametiasutuse hallatav asutus";"44 ";"43301 ";"332 5860 ";"332 5860 ";"85313 ";"Gümnaasiumide tegevus ";"246 ";"27.11.1990 ";"01.01.1991 ";"17 ";"27.04.2000 ";"08.11.2000 ";" ";"75002181 ";"89 ";"09.05.2000 ";"Ida-Viru Maakonnavalitsuse määrus \"Lüganuse külanõukogu omavalitsusliku haldussüsteemi loomine\" ";"Lüganuse Vallavalitsuse korraldus \"Lüganuse Keskkooli põhikirja kinnitamine\" ";"Loob õpilastele võimaluse põhi- ja keskhariduse omandamiseks ning koolikohustuse täitmiseks."
"75039356";"L�ganuse Kultuurikeskus";"L�ganuse vald, Ida-Viru maakond";"Kooli 5";"00000000";"";"";"00000000";"00000000";"";"KULTUURIKESKUS@LYGANUSE.EE";"
Valla ametiasutuse hallatav asutus";"44 ";"43222 ";"335 3244 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"147 ";"15.10.2015 ";"01.01.2016 ";"17 ";"27.04.2000 ";"01.01.2016 ";" ";"75038629 ";"70 ";"15.10.2015 ";"Lüganuse Vallavolikogu otsus \"Lüganuse Vallavalitsuse hallatavate asutuste tegevuse ümberkorraldamine\" ";"Lüganuse Vallavolikogu määrus \"Lüganuse Kultuurikeskuse põhimäärus\" ";"Kultuurikeskuse tegevuse eesmärgiks on säilitada ja arendada rahvakultuuri, hoida ja edendada Eesti kultuuripärandit, pakkuda kultuuri- ja sporditeenust osalemise ja tarbimise kaudu ning vahendada professionaalset kultuuri."
"75034241";"L�ganuse Noortemaja";"L�ganuse alevik, L�ganuse vald, Ida-Viru maakond";"Kivi�li tee 12";"00000000";"";"";"00000000";"00000000";"";"";"
Valla ametiasutuse hallatav asutus";"44 ";"43301 ";"335 6194 ";" ";"85529 ";"Muu huvikoolitus ";"15 ";"26.04.2006 ";"26.04.2006 ";"17 ";"27.04.2000 ";"07.07.2006 ";" ";"75002181 ";"15 ";"26.04.2006 ";"Lüganuse Vallavolikogu määrus \"Valla ametiasutuse hallatava asutuse Lüganuse Noortemaja moodustamine, struktuuri ja põhimääruse kinnitamine\" ";"Lüganuse Vallavolikogu määrus \"Valla ametiasutuse hallatava asutuse Lüganuse Noortemaja moodustamine, struktuuri ja põhimääruse kinnitamine\" ";"Noorte vaba aja sisustamine, ringitegevuse korraldamine, noortele vaba aja ja spordiürituste korraldamine."
"75039149";"L�ganuse Valla Raamatukogu";"L�ganuse alevik, L�ganuse vald, Ida-Viru maakond";"Kivi�li tee 25a";"00000000";"";"";"00000000";"00000000";"";"RAAMATUKOGU@LYGANUSE.EE";"
Valla ametiasutuse hallatav asutus";"44 ";"43301 ";"332 5866 ";" ";"91011 ";"Raamatukogude tegevus ";"111 ";"29.01.2015 ";"01.03.2015 ";"17 ";"27.04.2000 ";"02.03.2015 ";" ";"75038629 ";"56 ";"29.01.2015 ";"Lüganuse Vallavolikogu otsus \"Lüganuse Vallavalitsuse hallatavate asutuste ümberkorraldamine\" ";"Lüganuse Vallavolikogu määrus \"Lüganuse Valla Raamatukogu põhimäärus\" ";"Tagada elanikele vaba ja piiramatu juurdepääs informatsioonile, teadmistele ja kultuurile, toetada elukestvat õppimist ja enesetäiendamist ning teha koostööd külakogukonnaga, piirkonna haridus-, kultuuri- ja spordiasutustega, sh mittetulundusühingutega, sihtasutustega ja seltsingutega."
"75038629";"L�ganuse Vallavalitsus";"L�ganuse alevik, L�ganuse vald, Ida-Viru maakond";"Kivi�li tee 8";"00000000";"";"";"00000000";"00000000";"";"KANTSELEI@LYGANUSEVV.EE";"
Valla ametiasutus";"44 ";"43301 ";"332 5840 ";" ";"84114 ";"Valla- ja linnavalitsuste tegevus ";"19 ";"19.12.2013 ";"01.01.2014 ";"17 ";"27.04.2000 ";"02.01.2014 ";" ";" ";"6 ";"27.12.2013 ";"Lüganuse Vallavolikogu otsus \"Ametiasutuste ümberkorraldamine\" ";"Lüganuse Vallavolikogu määrus \"Lüganuse Vallavalitsuse põhimäärus\" ";"Avaliku võimu teostamine ehk seaduste, nende alusel antud õigusaktide ning Lüganuse Vallavolikogu ja Lüganuse Vallavalitsuse õigusaktidega ametiasutuse pädevusse antud ülesannete täitmine"
"75001715";"L�llem�e Kultuurimaja";"L�llem�e k�la, Karula vald, Valga maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"82 ";"68116 ";"769 7245 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"111/11 ";"05.08.1991 ";"05.08.1991 ";"17 ";"27.04.2000 ";"01.09.2000 ";"33001606 ";"75001678 ";"7 ";"25.04.2000 ";"Valga Maavalitsuse kiri \"Esma- ja teise tasandi kohalike omavalitsuste omandusse üleantavate ettevõtete nimekiri\" ";"Karula Vallavolikogu määrus \"Lüllemäe Kultuurimaja põhimääruse kinnitamine\" ";"Kultuurialaste teenuste osutamine valla elanikele."
"75001709";"L�llem�e P�hikool";"L�llem�e k�la, Karula vald, Valga maakond";"";"";"";"";"00000000";"";"";"KOOL@KARULA.EDU.EE";"
Valla ametiasutuse hallatav asutus";"82 ";"68116 ";"7679045;7679049 ";" ";"85312 ";"Põhikoolide tegevus ";"21 ";"22.11.2006 ";"04.08.2007 ";"17 ";"27.04.2000 ";"01.09.2000 ";"33003634 ";"75001678 ";"2 ";"27.02.2007 ";"Karula Vallavolikogu otsus \"Lüllemäe Põhikooli ja Kaagjärve Lasteaed-Algkooli ümberkorraldamine\" ";"Karula Vallavolikogu määrus \"Lüllemäe Põhikooli põhimäärus\" ";"Võimaldab lapsele päevahoidu ning alus- ja põhihariduse omandamist."
"75001744";"L�llem�e Raamatukogu";"L�llem�e k�la, Karula vald, Valga maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"82 ";"68116 ";"769 7292 ";" ";"91011 ";"Raamatukogude tegevus ";"111/11 ";"05.08.1991 ";"05.08.1991 ";"17 ";"27.04.2000 ";"28.09.2000 ";"33001440 ";"75001678 ";"11 ";"08.08.2000 ";"Valga Maavalitsuse kiri ";"Karula Vallavolikogu määrus \"Lüllemäe raamatukogu ja Kaagjärve raamatukogu põhimääruse kinnitamine\" ";"Osutab põhiteenuseid (kohapeal lugemine ja kojulaenutus) Karula valla elanikele ning teistele soovijatele."
"75026402";"L�manda Karu-Kati Lasteaed";"L�manda k�la, L��ne-Saare vald, Saare maakond";"";"";"";"";"00000000";"";"";"LYMANDA.LASTEAED@GMAIL.COM";"
Valla ametiasutuse hallatav asutus";"74 ";"93301 ";"58860833 ";" ";"85102 ";"Lasteaedade tegevus ";"1-37/21 ";"21.02.1991 ";"01.01.1991 ";"17 ";"27.04.2000 ";"29.05.2001 ";"45014301 ";"75038977 ";"37 ";"22.04.2015 ";"Lümanda sovhoosi akt Lümanda Lastepäevakodu põhi- ja väikevahendite üleandmise kohta ";"Lääne-Saare Vallavolikogu määrus \"Lümanda Karu-Kati Lasteaia põhimäärus\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist"
"75026388";"L�manda Kultuurimaja";"L�manda k�la, L�manda vald, Saare maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"74 ";"93822 ";"045 70 324 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";" ";"20.02.1990 ";"20.02.1990 ";"17 ";"27.04.2000 ";"29.05.2001 ";"45009599 ";"75026359 ";"10 ";"30.11.2000 ";"Saare Maavalitsuse põhi- ja käibevahendite üleandmise akt ";"Lümanda Vallavolikogu määrus \"Lümanda Kultuurimaja põhimääruse kinnitamine\" ";"Kultuurialase teenindamise tagamine ja huvitegevuse korraldamine"
"75026425";"L�manda P�hikool";"L�manda k�la, L��ne-Saare vald, Saare maakond";"";"";"";"";"00000000";"";"";"KOOL@LYMANDA.EDU.EE";"
Valla ametiasutuse hallatav asutus";"74 ";"93301 ";"45 76 318 ";" ";"85312 ";"Põhikoolide tegevus ";"226 ";"11.09.1990 ";"01.01.1991 ";"17 ";"27.04.2000 ";"16.10.2001 ";"45003510 ";"75038977 ";"30 ";"24.03.2015 ";"Saare Maavalitsuse määrus \"Haridusasutuste juhtimise, haldamise ja finantseerimise reorganiseerimisest maakonnas (ülendmisest esmatasandi omavalitsusorganitele) ";"Lääne-Saare Vallavolikogu määrus \"Lümanda Põhikooli põhimäärus\" ";"Võimaluste loomine õpilastele põhihariduse omandamiseks ja koolkohustuse täitmiseks"
"75026394";"L�manda Raamatukogu";"L�manda k�la, L�manda vald, Saare maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"74 ";"93301 ";"045 76 447 ";" ";"91011 ";"Raamatukogude tegevus ";" ";"20.02.1990 ";"20.02.1990 ";"17 ";"27.04.2000 ";"29.05.2001 ";"45009814 ";"75026359 ";"12 ";"30.11.2000 ";"Saare Maavalitsuse akt põhi- ja käibevahendite üleandmisest ";"Lümanda Vallavolikogu määrus \"Lümanda Raamatukogu põhimääruse kinnitamine\" ";"Tagab elanikele vaba ja piiramatu juurdepääsu informatsioonile, teadmistele, inimmõtte saavutustele ning kultuurile, toetades elukestvat õppimist ja enesetäiendamist"
"75014818";"L�mati Raamatukogu";"L�mati k�la, Pala vald, J�geva maakond";"";"";"";"";"00000000";"";"";"ENE@PALA.EE";"
Valla ametiasutuse hallatav asutus";"49 ";"49402 ";"773 4625 ";" ";"91011 ";"Raamatukogude tegevus ";"30-K ";"29.12.1990 ";"01.01.1991 ";"17 ";"27.04.2000 ";"24.10.2000 ";"41005400 ";"75014770 ";"8 ";"13.04.1999 ";"Jõgeva Keskraamatukogu direktori käskkiri \"Töötajate üleviimise kohta\" ";"Pala Vallavolikogu määrus \"Lümati raamatukogu põhimääruse kinnitamine\" ";"Kogub, säilitab ja teeb lugejale kättesaadavaks temale vajalikud teavikud ning avalikud andmebaasid."
"75024656";"L��bnitsa K�lakeskus";"L��bnitsa k�la, Mikitam�e vald, P�lva maakond";"";"";"";"";"00000000";"";"";"VALD@MIKITA.EDU.EE";"
Valla ametiasutuse hallatav asutus";"65 ";"64309 ";"795 4433 ";"795 4433 ";"93291 ";"Kultuurikeskused ja rahvamajad ";"4 ";"21.11.2000 ";"01.12.2000 ";"17 ";"27.04.2000 ";"22.01.2001 ";"54003420 ";"75024610 ";"1.1-3/26 ";"28.09.2009 ";"Mikitamäe Vallavolikogu määrus \"Lüübnitsa Kultuurimaja põhimääruse kinnitamine\" ";"Mikitamäe Vallavolikogu määrus \"Lüübnitsa Kultuurimaja nime muutmine ja põhimääruse kinnitamine\" ";"Kultuurilise ja seltsitegevuse organiseerimine ja arendamine, ettevõtluse soodustamine"
"75001655";"M.L�digi nim. V�ndra Muusikakool";"V�ndra alev, V�ndra (alevi) vald, P�rnu maakond";"Vana tn 61";"";"";"";"00000000";"";"";"MUUSIKAKOOL@VANDRA.EE";"
Valla ametiasutuse hallatav asutus";"67 ";"87701 ";"449 5983 ";" ";"85521 ";"Muusika- ja kunstikoolitus ";"9/585-08 ";"26.09.1995 ";"26.09.1995 ";"17 ";"27.04.2000 ";"11.09.2015 ";" ";"75001572 ";"10 ";"26.08.2015 ";"Riigi vara munitsipaalomandusse andmise akt ";"Vändra Alevivolikogu määrus \"Vändra Alevivolikogu 24.01.2008.a määruse nr 2 \"M.Lüdigi nim. Vändra Muusikakooli põhimääruse kinnitamine\" muutmine\" ";"Kooli tegevuse eesmärk on anda riiklikust huvihariduse raamõppekavast lähtuvalt muusikalist ja kunstialast põhiharidust ja valmistada õppureid ette professionaalse muusika- ja kunstihariduse õppeks. Vastavalt vajadusele ja võimalustele võib kool anda täiskasvanutele vabahariduslikku muusika- ja kunstiharidust."
"75037529";"MA \"P�lgaste Lapsehoid\"";"P�lgaste k�la, Kanepi vald, P�lva maakond";"Saia tee 2";"00000000";"";"";"00000000";"00000000";"";"";"
Valla ametiasutuse hallatav asutus";"65 ";"63123 ";"7973339 ";" ";"88911 ";"Lapsehoiuteenus ";"1-1.3/16 ";"29.07.2011 ";"29.07.2011 ";"17 ";"27.04.2000 ";"07.09.2011 ";" ";"75011754 ";"1-1.2/15 ";"20.10.2011 ";"Kanepi Vallavolikogu otsus \"MA \"Põlgaste Lapsehoid\" asutamine\" ";"Kanepi Vallavolikogu määrus \"Hallatavate asutuste põhimääruste muutmine\" ";"Lapsehoiuteenuse osutamine"
"70003098";"Maa-amet";"Tallinn, Harju maakond";"Mustam�e tee 51";"";"";"";"00000000";"";"";"MAAAMET@MAAAMET.EE";"
Valitsusasutus";"37 ";"10621 ";"665 0600 ";"665 0604 ";"84131 ";"Põllumajanduse, metsanduse, maakasutuse, kalanduse ja jahinduse ";"10 ";"16.01.1990 ";"16.01.1990 ";"17 ";"27.04.2000 ";"22.12.1998 ";"1026266 ";"70001231 ";"20 ";"05.04.2011 ";"Eesti NSV Valitsuse määrus \"Eesti NSV riiklike ametite moodustamise kohta\" ";"Keskkonnaministri 05.04.2011 määrus nr 20 \"Maa-ameti põhimäärus \" ";"Riigi maakatastri pidamine, maareformi läbiviimise suunamine, koordineerimine ja kontrollimine"
"70000734";"Maaeluministeerium";"Tallinn, Harju maakond";"Lai tn 39 // Lai tn 41";"";"";"";"00000000";"";"";"INFO@AGRI.EE";"
Valitsusasutus";"37 ";"15056 ";"625 6101 ";"625 6200 ";"84111 ";"Täitev- ja seadusandlike organite tegevus ";" ";"21.12.1989 ";"21.12.1989 ";"17 ";"27.04.2000 ";"01.09.2015 ";" ";" ";"85 ";"06.08.2015 ";"Eesti NSV Ülemnõukogu Presiidiumi seadlus \"Eesti NSV Riigivalitsemise keskorganite süsteemi ümberkujundamise kohta\" ";"Vabariigi Valitsuse määrus \"Vabariigi Valitsuse 30. juuli 2004. a määruse nr 264 \"Põllumajandusministeeriumi põhimäärus\" muutmine\" ";"Maaelu poliitika, põllumajanduspoliitika, kalanduspoliitika kalamajandust puudutava osa ja põllumajandustoodete kaubanduspoliitika kavandamine ja elluviimine, toidu ohutuse ja nõuetekohasuse tagamise korraldamine, loomatervise ja -kaitse ning taimetervise ja -kaitse alase tegevuse koordineerimine, põllumajandusteadus- ja arendustegevuse ning põllumajandushariduse korraldamine ja vastavate õigusaktide eelnõude koostamine."
"70000059";"Maamajanduse Infokeskus";"J�neda k�la, Tapa vald, L��ne-Viru maakond";"";"";"";"";"00000000";"";"";"INFO@MAAINFO.EE";"
Valitsusasutuse hallatav riigiasutus";"59 ";"73602 ";"384 9700 ";"384 9701 ";"84131 ";"Põllumajanduse, metsanduse, maakasutuse, kalanduse ja jahinduse ";"17 ";"26.05.1998 ";"01.06.1998 ";"17 ";"27.04.2000 ";"25.08.1998 ";" ";"70000734 ";"102 ";"14.10.2005 ";"Põllumajandusministri määrus \"Jäneda Õppe- ja Nõuandekeskuse moodustamine\" ";"Põllumajandusministri määrus \"Maamajanduse Infokeskuse põhimäärus ja struktuur\"\" ";"Kogub põllumajandusliku raamatupidamise andmebaasi põllumajandustootjate majandustegevuse analüüsimiseks vajalikud andmed, töötleb ja analüüsib neid ning edastab Põllumajandusministeeriumile, täidab põllumajandussektori konsulentidele kutsekvalifikatsiooni (kutset) omistava organi ülesandeid ja korraldab vastava komisjoni tööd, täidab muid riiklikke ülesandeid, mis tulenevad seadusest või määrusest, samuti neid, mille täitmiseks ta on kohustatud põllumajandusministri otsusega, osutab avalikke teenuseid, mis seisnevad eelkõige teabe levitamises või on sellega seotud, osutab muid avalikke teenuseid, mis tulenevad seadusest või määrusest, samuti neid, mille täitmiseks ta on kohustatud põllumajandusministri otsusega"
"70001490";"Maanteeamet";"Tallinn, Harju maakond";"P�rnu mnt 463a";"";"";"";"00000000";"";"";"INFO@MNT.EE";"
Valitsusasutus";"37 ";"10916 ";"611 9300 ";"611 9360 ";"84132 ";"Transpordi ja side haldus ";"10 ";"16.01.1990 ";"01.11.1990 ";"17 ";"27.04.2000 ";"07.11.1998 ";"1025384 ";"70003158 ";"91 ";"20.09.2011 ";"Vabariigi Valitsuse määrus \"Eesti NSV riiklike ametite moodustamise kohta\" ";"Majandus- ja kommunikatsiooniministri määrus \"Majandus- ja Kommunikatsiooniministri 22.novembri 2010.a määruse nr 98 \"Maanteeameti põhimäärus\" muutmine\" ";"Teehoid, liiklusohutus, ühistranspordi ja liiklusvahendite valdkonnad, liiklusregistri pidamine"
"75011961";"Maardu G�mnaasium";"Maardu linn, Harju maakond";"Ringi 64";"";"";"";"00000000";"";"";"INFO@MGM.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74112 ";"606 0846 ";" ";"85313 ";"Gümnaasiumide tegevus ";"35 ";"24.01.1997 ";"24.01.1997 ";"17 ";"27.04.2000 ";"16.10.2000 ";"1043661 ";"75011470 ";"134 ";"27.03.2007 ";"Harju maavanema korraldus \"Maardu Keskkooli põhikirja uue redaktsiooni ja registriandmete muudatuste registreerimine\" ";"Maardu Linnavolikogu määrus \"Maardu Gümnaasiumi, Kallavere Keskkooli ja Maardu Põhikooli põhimääruste kinnitamine\" ";"Põhi- ja üldkeskhariduse andmine."
"75011493";"Maardu Kultuuri- ja Infokeskus";"Maardu linn, Harju maakond";"Karj��ri 4";"";"";"";"00000000";"";"";"INFO@MAARDUVAK.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74116 ";"606 0853 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"32 ";"29.07.1997 ";"05.08.1997 ";"17 ";"27.04.2000 ";"16.10.2000 ";"71064363 ";"75011470 ";"2 ";"10.12.2013 ";"Maardu Linnavolikogu määrus \"Linnaasutuse Maardu Kultuuri- ja Spordikeskuse asutamine\" ";"Maardu Linnavolikogu määrus \"Maardu linnavalitsuse hallatava asutuse Maardu Rahvamaja tegevuse ümberkorraldamine Maardu Kultuuri- ja Infokeskuseks ja Maardu Kultuuri- ja Infokeskuse põhimääruse kinnitamine\" ";"Kultuuri- ja infoteenuste osutamine, vaba aja veetmise võimaluste pakkumine Maardu elanikele"
"75011984";"Maardu Kunstide Kool";"Maardu linn, Harju maakond";"Keemikute 19";"";"";"";"00000000";"";"";"MAARDUKUNSTIDEKOOL@HOT.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74111 ";"606 0854 ";" ";"85521 ";"Muusika- ja kunstikoolitus ";"21 ";"20.04.1989 ";"01.09.1989 ";"17 ";"27.04.2000 ";"16.10.2000 ";"71064087 ";"75011470 ";"19 ";"02.07.1997 ";"Maardu Linna RSN TK otsus ";"Maardu Linnavalitsuse määrus \"Maardu Muusikakooli nime muutmine\" ";"Muusika-, kunsti-, ja tantsuhariduse andmine."
"75022545";"Maardu Linna Haldusb�roo";"Maardu linn, Harju maakond";"Kallasmaa 1";"";"";"";"00000000";"";"";"MAARDU.MRB@NETI.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74111 ";"606 0740 ";"606 0738 ";"84112 ";"Rahandus- ja fiskaalpoliitikaga seotud tegevused ";"54 ";"21.11.2000 ";"01.01.2001 ";"17 ";"27.04.2000 ";"02.01.2001 ";" ";"75011470 ";"139 ";"26.06.2007 ";"Maardu Linnavolikogu määrus \"Maardu Linna Raamatupidamisbüroo asutamine ja põhimääruse kinnitamine\" ";"Maardu Linnavolikogu määrus \"Linnavalitsuse hallatava asutuse põhimääruse muutmine\" ";"Maardu Linnavalitsuse valitsemisalas oleva administratiivhoone ja selle juurde kuuluvate rajatiste hooldamine."
"75011955";"Maardu Linna Raamatukogu";"Maardu linn, Harju maakond";"Orumetsa 8";"";"";"";"00000000";"";"";"MAARDULINNARAAMATUKOGU@HOT.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74111 ";"606 0855 ";" ";"91011 ";"Raamatukogude tegevus ";"1821 ";"18.08.1997 ";"18.08.1997 ";"17 ";"27.04.2000 ";"16.10.2000 ";"1032350 ";"75011470 ";"138 ";"26.06.2007 ";"Harju maavanema korraldus \"Maardu Linna Raamatukogu põhikirja registreerimine\" ";"Maardu Linnavolikogu määrus \"Maardu Linna Raamatukogu põhimääruse kinnitamine\" ";"Lugejale vajalike trükiste, auviste ja teiste teavikute kogumine, hoidmine, bibliografeerimine, kättesaadavaks tegemine ning avalike andmepankade kasutamise võimaldamine."
"75025035";"Maardu Linnaarhiiv";"Maardu linn, Harju maakond";"Kallasmaa 1";"";"";"";"00000000";"";"";"LINNAARHIIV@MAARDU.EE";"
Linna ametiasutus";"37 ";"74111 ";"606 0709 ";" ";"91012 ";"Arhiivide tegevus ";"8 ";"25.01.2000 ";"01.02.2000 ";"17 ";"27.04.2000 ";"08.02.2001 ";" ";"75011470 ";"8 ";"25.01.2000 ";"Maardu Linnavolikogu määrus \"Maardu Linnaarhiivi asutamine ja põhimääruse kinnitamine\" ";"Maardu Linnavolikogu määrus \"Maardu Linnaarhiivi asutamine ja põhimääruse kinnitamine\" ";"Arhiiviväärtusega arhivaalide kogumine, säilitamine ja korrastamine"
"75011470";"Maardu Linnavalitsus";"Maardu linn, Harju maakond";"Kallasmaa 1";"";"";"";"00000000";"";"";"LINNAVALITSUS@MAARDU.EE";"
Linna ametiasutus";"37 ";"74111 ";"606 0702 ";"606 0701 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"21.11.1991 ";"07.11.1991 ";"17 ";"27.04.2000 ";"16.10.2000 ";"1037867 ";" ";"96 ";"28.02.2006 ";"Eesti Vabariigi Ülemnõukogu Presiidiumi seadlus ";"Maardu Linnavolikogu määrus \"Maardu linna põhimääruse uue redaktsiooni kinnitamine\" ";"Viib praktilise tegevusega ellu Maardule kui omavalitsusüksusele pandud ülesandeid."
"75011903";"Maardu P�hikool";"Maardu linn, Harju maakond";"Noorte 10";"";"";"";"00000000";"";"";"MPK10@HOT.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74116 ";"606 0843 ";"606 0843 ";"85312 ";"Põhikoolide tegevus ";"20/513-02 ";"25.01.1993 ";"25.01.1993 ";"17 ";"27.04.2000 ";"16.10.2000 ";"1043750 ";"75011470 ";"134 ";"27.03.2007 ";"Riigi vara munitsipaalomandusse üleandmise akt ";"Maardu Linnavolikogu määrus \"Maardu Gümnaasiumi, Kallavere Keskkooli ja Maardu Põhikooli põhimääruste kinnitamine\" ";"Luua koolikohustuslikele lastele võimalused põhihariduse omandamiseks."
"75011530";"Maardu Sotsiaalmaja";"Maardu linn, Harju maakond";"Kallasmaa 12";"";"";"";"00000000";"";"";"SOTSMAJA@MAARDU.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"74111 ";"606 0834 ";" ";"88101 ";"Vanurite ja puuetega inimeste sotsiaalhoolekanne ilma majutuseta ";"48 ";"16.12.1997 ";"01.01.1998 ";"17 ";"27.04.2000 ";"16.10.2000 ";"71064280 ";"75011470 ";"48 ";"16.12.1997 ";"Maardu Linnavolikogu määrus \"Maardu Sotsiaalmaja põhimääruse kinnitamine\" ";"Maardu Linnavolikogu määrus \"Maardu Sotsiaalmaja põhimääruse kinnitamine\" ";"Vanuritele täisväärtusliku ja aktiivse elu võimaluste tagamine, puuetega inimestele tingimuste loomine võrdväärseks eluks teiste ühiskonnaliikmetega, lastele ja täiskasvanutele turvapaiga võimaldamine, abi osutamine vähese integreerumisvõimega inimestele kohanemiseks ühiskonnas."
